NRO_BOLETO,VALOR,ORIGEN_DESTINO,FECHA_SALIDA_SERVICIO,HORA_SALIDA_SERVICIO,FECHA_COMPRA,LINEA,TIPO_ASIENTO,CANAL_VENTA,SUBCANAL_VENTA
505122,5000,tmco-pcon,20231027,1300,20231027,3,Clas.Cort.,Presencial,App Movil
505123,6000,tmco-pcon,20231027,1300,20231027,2,Clas.Cort.,Internet,App Movil
505124,4500,tmco-pcon,20231027,1300,20231022,1,Clas.Cort.,Presencial,App Movil
505125,4500,tmco-pcon,20231027,1300,20231022,1,Clas.Cort.,Presencial,App Movil
505126,5500,tmco-pcon,20231027,1730,20231026,1,Salon Cama,Presencial,App Movil
505127,5500,tmco-pcon,20231027,1730,20231027,1,Salon Cama,Internet,Sitio Web
505128,5000,tmco-pcon,20231027,1730,20231027,3,Semi Cama,Presencial,App Movil
505129,6000,tmco-pcon,20231027,1730,20231017,2,Salon Cama,Presencial,App Movil
505130,5500,tmco-pcon,20231027,1730,20231027,3,Salon Cama,Presencial,Sitio Web
505131,6000,tmco-pcon,20231027,1730,20231016,3,Clas.Cort.,Internet,Sitio Web
505132,6000,tmco-pcon,20231027,1730,20231023,2,Clas.Cort.,Internet,Sitio Web
505133,5000,tmco-pcon,20231027,1730,20231023,3,Semi Cama,Presencial,App Movil
505134,5500,tmco-pcon,20231027,1730,20231017,3,Salon Cama,Presencial,Boleteria
505135,5500,tmco-pcon,20231027,1730,20231027,1,Semi Cama,Presencial,App Movil
505136,4500,tmco-pcon,20231027,1730,20231027,3,Clas.Cort.,Presencial,App Movil
505137,6000,tmco-pcon,20231027,1730,20231026,2,Semi Cama,Presencial,App Movil
505138,5500,tmco-pcon,20231027,1730,20231021,1,Salon Cama,Internet,App Movil
505139,4500,tmco-pcon,20231027,1730,20231027,3,Semi Cama,Internet,Boleteria
505140,5500,tmco-pcon,20231027,1730,20231024,1,Semi Cama,Presencial,App Movil
505141,5000,tmco-pcon,20231027,1730,20231020,3,Semi Cama,Internet,Boleteria
505142,5000,tmco-pcon,20231027,1730,20231026,3,Semi Cama,Presencial,App Movil
505143,5000,tmco-pcon,20231027,1730,20231026,1,Salon Cama,Presencial,App Movil
505144,6000,tmco-pcon,20231027,1730,20231027,1,Salon Cama,Internet,Boleteria
505145,5000,tmco-pcon,20231027,1730,20231025,3,Salon Cama,Presencial,Sitio Web
505146,4500,tmco-pcon,20231027,1730,20231025,3,Semi Cama,Internet,App Movil
505147,6000,tmco-pcon,20231027,1730,20231027,1,Clas.Cort.,Internet,Sitio Web
505148,4500,tmco-pcon,20231027,1730,20231023,1,Semi Cama,Internet,Sitio Web
505149,5500,tmco-pcon,20231027,1730,20231026,2,Clas.Cort.,Internet,Sitio Web
505150,5000,tmco-pcon,20231027,1730,20231025,1,Semi Cama,Presencial,Sitio Web
505151,5500,tmco-pcon,20231027,1730,20231014,3,Salon Cama,Internet,Sitio Web
505152,5000,tmco-pcon,20231027,1730,20231024,3,Clas.Cort.,Internet,Boleteria
505153,6000,tmco-pcon,20231027,1730,20231025,3,Clas.Cort.,Presencial,Sitio Web
505154,6000,tmco-pcon,20231027,1730,20231022,2,Clas.Cort.,Internet,Boleteria
505155,4500,tmco-pcon,20231027,1900,20231013,3,Semi Cama,Presencial,App Movil
505156,6000,tmco-pcon,20231027,1900,20231024,2,Semi Cama,Presencial,App Movil
505157,5000,tmco-pcon,20231027,1900,20231026,2,Salon Cama,Internet,Boleteria
505158,5000,tmco-pcon,20231027,1900,20231019,3,Salon Cama,Internet,Boleteria
505159,5000,tmco-pcon,20231027,1900,20231022,3,Salon Cama,Internet,App Movil
505160,5000,tmco-pcon,20231027,1900,20231025,1,Semi Cama,Presencial,Sitio Web
505161,5500,tmco-pcon,20231027,1900,20231026,1,Clas.Cort.,Internet,App Movil
505162,6000,tmco-pcon,20231027,1900,20231027,3,Semi Cama,Internet,Sitio Web
505163,5500,tmco-pcon,20231027,1900,20231025,2,Clas.Cort.,Presencial,Sitio Web
505164,4500,tmco-pcon,20231027,1900,20231027,3,Clas.Cort.,Internet,Sitio Web
505165,6000,tmco-pcon,20231027,1900,20231027,3,Semi Cama,Presencial,Sitio Web
505166,5500,tmco-pcon,20231027,1900,20231027,2,Salon Cama,Presencial,Sitio Web
505167,6000,tmco-pcon,20231027,1900,20231027,3,Clas.Cort.,Presencial,Sitio Web
505168,5000,tmco-pcon,20231027,1900,20231024,2,Salon Cama,Presencial,App Movil
505169,6000,tmco-pcon,20231027,1900,20231021,1,Semi Cama,Presencial,Sitio Web
505170,5000,tmco-pcon,20231027,1900,20231023,2,Semi Cama,Presencial,App Movil
505171,5700,pcon-tmco,20231027,0630,20231019,1,Semi Cama,Internet,Sitio Web
505172,5700,pcon-tmco,20231027,0630,20231024,3,Salon Cama,Presencial,App Movil
505173,4700,pcon-tmco,20231027,0630,20231012,3,Semi Cama,Presencial,App Movil
505174,4200,pcon-tmco,20231027,0630,20231026,2,Salon Cama,Internet,App Movil
505175,4700,pcon-tmco,20231027,0630,20231025,3,Semi Cama,Presencial,App Movil
505176,5700,pcon-tmco,20231027,0630,20231026,1,Salon Cama,Internet,App Movil
505177,4700,pcon-tmco,20231027,0630,20231026,3,Clas.Cort.,Presencial,Boleteria
505178,4700,pcon-tmco,20231027,0630,20231026,2,Salon Cama,Presencial,Boleteria
505179,5700,pcon-tmco,20231027,0630,20231017,1,Salon Cama,Internet,App Movil
505180,4200,pcon-tmco,20231027,0630,20231024,2,Clas.Cort.,Internet,App Movil
505181,5700,pcon-tmco,20231027,0630,20231017,1,Salon Cama,Presencial,App Movil
505182,5700,pcon-tmco,20231027,0630,20231026,1,Semi Cama,Presencial,App Movil
505183,4200,pcon-tmco,20231027,0630,20231021,2,Semi Cama,Presencial,App Movil
505184,4200,pcon-tmco,20231027,0630,20231020,2,Clas.Cort.,Presencial,Boleteria
505185,5700,pcon-tmco,20231027,0630,20230929,3,Semi Cama,Internet,Boleteria
505186,5700,pcon-tmco,20231027,0630,20231019,3,Clas.Cort.,Internet,App Movil
505187,4700,pcon-tmco,20231027,0630,20231026,3,Clas.Cort.,Internet,Sitio Web
505188,4200,pcon-tmco,20231027,0630,20231013,3,Salon Cama,Presencial,App Movil
505189,4700,pcon-tmco,20231027,0630,20231026,1,Salon Cama,Presencial,Boleteria
505190,5700,pcon-tmco,20231027,0630,20231020,3,Salon Cama,Internet,Sitio Web
505191,4200,pcon-tmco,20231027,0630,20231024,3,Salon Cama,Internet,Sitio Web
505192,4700,pcon-tmco,20231027,0700,20231026,1,Salon Cama,Internet,App Movil
505193,5200,pcon-tmco,20231027,0700,20231027,2,Clas.Cort.,Internet,Sitio Web
505194,4700,pcon-tmco,20231027,0700,20231023,3,Salon Cama,Internet,App Movil
505195,4200,pcon-tmco,20231027,0700,20231027,3,Salon Cama,Presencial,App Movil
505196,4700,pcon-tmco,20231027,0700,20231020,1,Salon Cama,Presencial,Sitio Web
505197,5700,pcon-tmco,20231027,0700,20231026,1,Clas.Cort.,Internet,Sitio Web
505198,5200,pcon-tmco,20231027,0700,20231025,1,Salon Cama,Presencial,Boleteria
505199,5200,pcon-tmco,20231027,0700,20231017,1,Semi Cama,Internet,App Movil
505200,4700,pcon-tmco,20231027,0700,20231014,3,Clas.Cort.,Internet,Boleteria
505201,5200,pcon-tmco,20231027,0700,20231020,1,Semi Cama,Internet,Boleteria
505202,4700,pcon-tmco,20231027,0700,20231023,1,Salon Cama,Presencial,Boleteria
505203,4700,pcon-tmco,20231027,0700,20231021,2,Salon Cama,Internet,Sitio Web
505204,5200,pcon-tmco,20231027,0700,20231020,3,Clas.Cort.,Internet,App Movil
505205,4200,pcon-tmco,20231027,0700,20231013,1,Clas.Cort.,Presencial,Sitio Web
505206,5200,pcon-tmco,20231027,0700,20231026,3,Semi Cama,Presencial,App Movil
505207,4700,pcon-tmco,20231027,0700,20231015,2,Salon Cama,Internet,App Movil
505208,5700,pcon-tmco,20231027,0700,20231017,1,Semi Cama,Presencial,Sitio Web
505209,4700,pcon-tmco,20231027,0700,20231026,2,Clas.Cort.,Internet,App Movil
505210,4200,pcon-tmco,20231027,0700,20231022,1,Clas.Cort.,Presencial,Boleteria
505211,4700,pcon-tmco,20231027,0700,20231016,1,Semi Cama,Presencial,Sitio Web
505212,5700,pcon-tmco,20231027,0700,20231027,3,Salon Cama,Internet,Boleteria
505213,4200,pcon-tmco,20231027,0700,20231027,1,Semi Cama,Internet,App Movil
505214,4700,pcon-tmco,20231027,0700,20231026,3,Salon Cama,Internet,App Movil
505215,5700,pcon-tmco,20231027,0700,20231023,2,Clas.Cort.,Internet,App Movil
505216,5700,pcon-tmco,20231027,0700,20231025,2,Salon Cama,Internet,Sitio Web
505217,4200,pcon-tmco,20231027,0700,20231025,2,Salon Cama,Presencial,App Movil
505218,5200,pcon-tmco,20231027,0700,20231022,2,Semi Cama,Internet,Sitio Web
505219,4700,pcon-tmco,20231027,0700,20231026,2,Semi Cama,Presencial,Sitio Web
505220,4200,pcon-tmco,20231027,0930,20231020,2,Semi Cama,Presencial,Sitio Web
505221,4200,pcon-tmco,20231027,0930,20231026,1,Salon Cama,Presencial,Boleteria
505222,5200,pcon-tmco,20231027,0930,20231027,1,Clas.Cort.,Internet,App Movil
505223,4200,pcon-tmco,20231027,0930,20231024,1,Clas.Cort.,Internet,Boleteria
505224,5200,pcon-tmco,20231027,0930,20231021,3,Salon Cama,Presencial,App Movil
505225,5200,pcon-tmco,20231027,0930,20231020,3,Semi Cama,Presencial,Boleteria
505226,5200,pcon-tmco,20231027,0930,20231027,1,Semi Cama,Presencial,Sitio Web
505227,5700,pcon-tmco,20231027,0930,20231016,2,Clas.Cort.,Presencial,App Movil
505228,5200,pcon-tmco,20231027,0930,20231015,3,Clas.Cort.,Internet,App Movil
505229,5700,pcon-tmco,20231027,0930,20231025,1,Semi Cama,Internet,Boleteria
505230,4700,pcon-tmco,20231027,0930,20231022,3,Clas.Cort.,Internet,Sitio Web
505231,5700,pcon-tmco,20231027,0930,20231026,1,Semi Cama,Presencial,Sitio Web
505232,4700,pcon-tmco,20231027,0930,20231026,1,Salon Cama,Presencial,Sitio Web
505233,4700,pcon-tmco,20231027,0930,20231019,2,Salon Cama,Presencial,App Movil
505234,4200,pcon-tmco,20231027,0930,20231016,1,Salon Cama,Internet,App Movil
505235,4700,pcon-tmco,20231027,0930,20231026,1,Salon Cama,Internet,App Movil
505236,5700,pcon-tmco,20231027,0930,20231011,1,Clas.Cort.,Presencial,Sitio Web
505237,5200,pcon-tmco,20231027,0930,20231022,2,Semi Cama,Presencial,Boleteria
505238,4200,pcon-tmco,20231027,0930,20231024,2,Clas.Cort.,Presencial,Boleteria
505239,4700,pcon-tmco,20231027,0930,20231021,3,Semi Cama,Internet,Sitio Web
505240,5200,pcon-tmco,20231027,0930,20231021,3,Clas.Cort.,Internet,App Movil
505241,4200,pcon-tmco,20231027,0930,20231017,2,Semi Cama,Presencial,Sitio Web
505242,5200,pcon-tmco,20231027,0930,20231024,3,Clas.Cort.,Presencial,Boleteria
505243,4200,pcon-tmco,20231027,0930,20231026,1,Clas.Cort.,Presencial,Boleteria
505244,5700,pcon-tmco,20231027,0930,20231009,1,Semi Cama,Internet,App Movil
505245,5200,pcon-tmco,20231027,0930,20231027,3,Clas.Cort.,Presencial,Boleteria
505246,5200,pcon-tmco,20231027,0930,20231026,2,Semi Cama,Internet,Boleteria
505247,4200,pcon-tmco,20231027,0930,20231021,2,Salon Cama,Presencial,Sitio Web
505248,4700,pcon-tmco,20231027,0930,20231022,3,Clas.Cort.,Internet,Sitio Web
505249,4200,pcon-tmco,20231027,0930,20231020,1,Clas.Cort.,Internet,Sitio Web
505250,5200,pcon-tmco,20231027,0930,20231022,1,Semi Cama,Internet,Sitio Web
505251,5200,pcon-tmco,20231027,0930,20231026,1,Clas.Cort.,Presencial,Boleteria
505252,5700,pcon-tmco,20231027,1300,20231012,1,Clas.Cort.,Internet,Sitio Web
505253,4700,pcon-tmco,20231027,1300,20231024,1,Salon Cama,Presencial,Sitio Web
505254,5700,pcon-tmco,20231027,1300,20231027,2,Clas.Cort.,Internet,Sitio Web
505255,4700,pcon-tmco,20231027,1300,20231023,1,Clas.Cort.,Internet,App Movil
505256,4700,pcon-tmco,20231027,1300,20231027,1,Clas.Cort.,Internet,Boleteria
505257,4700,pcon-tmco,20231027,1300,20231017,1,Semi Cama,Internet,App Movil
505258,4700,pcon-tmco,20231027,1300,20231025,1,Semi Cama,Internet,Sitio Web
505259,5700,pcon-tmco,20231027,1300,20231025,1,Semi Cama,Presencial,App Movil
505260,5700,pcon-tmco,20231027,1300,20231020,2,Salon Cama,Internet,Sitio Web
505261,5200,pcon-tmco,20231027,1300,20231027,1,Salon Cama,Internet,Boleteria
505262,5200,pcon-tmco,20231027,1300,20231024,1,Semi Cama,Internet,App Movil
505263,5700,pcon-tmco,20231027,1300,20231026,3,Semi Cama,Presencial,App Movil
505264,4200,pcon-tmco,20231027,1300,20231025,3,Clas.Cort.,Presencial,Sitio Web
505265,4700,pcon-tmco,20231027,1300,20231025,1,Salon Cama,Presencial,Boleteria
505266,4200,pcon-tmco,20231027,1300,20231027,2,Salon Cama,Presencial,Sitio Web
505267,5200,pcon-tmco,20231027,1730,20231027,2,Clas.Cort.,Presencial,Sitio Web
505268,5700,pcon-tmco,20231027,1730,20231026,2,Salon Cama,Presencial,Boleteria
505269,4200,pcon-tmco,20231027,1730,20231026,2,Clas.Cort.,Internet,Boleteria
505270,4200,pcon-tmco,20231027,1730,20231027,1,Semi Cama,Internet,Boleteria
505271,4700,pcon-tmco,20231027,1730,20231024,3,Salon Cama,Internet,App Movil
505272,5200,pcon-tmco,20231027,1730,20231023,1,Semi Cama,Internet,Boleteria
505273,5700,pcon-tmco,20231027,1730,20231023,2,Salon Cama,Internet,Sitio Web
505274,5700,pcon-tmco,20231027,1730,20231024,1,Semi Cama,Internet,Boleteria
505275,4700,pcon-tmco,20231027,1730,20231024,2,Salon Cama,Presencial,Sitio Web
505276,4700,pcon-tmco,20231027,1730,20231026,3,Semi Cama,Presencial,Sitio Web
505277,5700,pcon-tmco,20231027,1730,20231025,1,Clas.Cort.,Internet,Boleteria
505278,5700,pcon-tmco,20231027,1730,20231026,1,Clas.Cort.,Presencial,Sitio Web
505279,4200,pcon-tmco,20231027,1730,20231023,2,Semi Cama,Internet,Boleteria
505280,4700,pcon-tmco,20231027,1730,20231027,1,Salon Cama,Presencial,App Movil
505281,4200,pcon-tmco,20231027,1730,20231022,3,Salon Cama,Internet,Sitio Web
505282,4700,pcon-tmco,20231027,1730,20231026,3,Clas.Cort.,Internet,Sitio Web
505283,4200,pcon-tmco,20231027,1730,20231016,2,Salon Cama,Presencial,Sitio Web
505284,4200,pcon-tmco,20231027,1730,20231018,2,Salon Cama,Presencial,Boleteria
505285,5200,pcon-tmco,20231027,1730,20231023,3,Clas.Cort.,Presencial,Boleteria
505286,5200,pcon-tmco,20231027,1730,20231023,3,Salon Cama,Presencial,Boleteria
505287,5700,pcon-tmco,20231027,1730,20231021,2,Clas.Cort.,Internet,App Movil
505288,5200,pcon-tmco,20231027,1730,20231027,3,Clas.Cort.,Presencial,Boleteria
505289,5200,pcon-tmco,20231027,1730,20231026,2,Salon Cama,Presencial,Boleteria
505290,5200,pcon-tmco,20231027,1730,20231026,2,Semi Cama,Internet,Sitio Web
505291,4700,pcon-tmco,20231027,1730,20231023,2,Salon Cama,Internet,Sitio Web
505292,5200,pcon-tmco,20231027,1730,20231025,2,Semi Cama,Internet,App Movil
505293,5200,pcon-tmco,20231027,1730,20231025,1,Semi Cama,Internet,Sitio Web
505294,5200,pcon-tmco,20231027,1730,20231027,1,Clas.Cort.,Presencial,App Movil
505295,4700,pcon-tmco,20231027,1730,20231027,1,Clas.Cort.,Internet,Sitio Web
505296,5700,pcon-tmco,20231027,1730,20231023,3,Salon Cama,Internet,App Movil
505297,5700,pcon-tmco,20231027,1730,20231024,1,Clas.Cort.,Internet,Boleteria
505298,5700,pcon-tmco,20231027,1730,20231015,3,Semi Cama,Presencial,Sitio Web
505299,4700,pcon-tmco,20231027,1730,20231022,2,Clas.Cort.,Internet,App Movil
505300,5700,pcon-tmco,20231027,1900,20231026,1,Semi Cama,Internet,Boleteria
505301,5700,pcon-tmco,20231027,1900,20231025,2,Clas.Cort.,Internet,Boleteria
505302,4700,pcon-tmco,20231027,1900,20231026,3,Clas.Cort.,Internet,Sitio Web
505303,4700,pcon-tmco,20231027,1900,20231025,1,Clas.Cort.,Presencial,Boleteria
505304,5200,pcon-tmco,20231027,1900,20231014,1,Clas.Cort.,Presencial,Boleteria
505305,5700,pcon-tmco,20231027,1900,20231024,3,Clas.Cort.,Internet,Boleteria
505306,5200,pcon-tmco,20231027,1900,20231026,1,Semi Cama,Presencial,App Movil
505307,5700,pcon-tmco,20231027,1900,20231024,1,Semi Cama,Presencial,Boleteria
505308,4200,pcon-tmco,20231027,1900,20231026,1,Salon Cama,Internet,Sitio Web
505309,5200,pcon-tmco,20231027,1900,20231027,2,Salon Cama,Presencial,Boleteria
505310,4200,pcon-tmco,20231027,1900,20231023,2,Clas.Cort.,Internet,Sitio Web
505311,4700,pcon-tmco,20231027,1900,20231023,1,Salon Cama,Internet,Boleteria
505312,4200,pcon-tmco,20231027,1900,20231026,3,Salon Cama,Internet,Boleteria
505313,4700,pcon-tmco,20231027,1900,20231014,1,Salon Cama,Presencial,App Movil
505314,4700,pcon-tmco,20231027,1900,20231023,2,Clas.Cort.,Internet,App Movil
505315,5700,pcon-tmco,20231027,1900,20231027,2,Clas.Cort.,Presencial,App Movil
505316,4700,pcon-tmco,20231027,1900,20231027,1,Semi Cama,Presencial,Boleteria
505317,4200,pcon-tmco,20231027,1900,20231025,3,Salon Cama,Presencial,App Movil
505318,4700,pcon-tmco,20231027,1900,20231024,1,Clas.Cort.,Presencial,Sitio Web
505319,5500,tmco-pcon,20231028,0630,20231024,1,Salon Cama,Internet,App Movil
505320,4500,tmco-pcon,20231028,0630,20231025,3,Clas.Cort.,Internet,Sitio Web
505321,6000,tmco-pcon,20231028,0630,20231027,3,Clas.Cort.,Internet,Boleteria
505322,4500,tmco-pcon,20231028,0630,20231028,3,Salon Cama,Presencial,Boleteria
505323,4500,tmco-pcon,20231028,0630,20231028,1,Semi Cama,Presencial,App Movil
505324,6000,tmco-pcon,20231028,0630,20231027,3,Clas.Cort.,Presencial,App Movil
505325,5000,tmco-pcon,20231028,0630,20231009,3,Salon Cama,Internet,Boleteria
505326,5500,tmco-pcon,20231028,0630,20231027,1,Salon Cama,Presencial,Boleteria
505327,6000,tmco-pcon,20231028,0630,20231018,1,Clas.Cort.,Internet,Boleteria
505328,5500,tmco-pcon,20231028,0630,20231028,3,Clas.Cort.,Internet,Boleteria
505329,5000,tmco-pcon,20231028,0630,20231027,3,Salon Cama,Presencial,Sitio Web
505330,5500,tmco-pcon,20231028,0630,20231024,1,Salon Cama,Presencial,App Movil
505331,5000,tmco-pcon,20231028,0630,20231009,1,Clas.Cort.,Presencial,Boleteria
505332,4500,tmco-pcon,20231028,0630,20231021,1,Clas.Cort.,Internet,Boleteria
505333,5000,tmco-pcon,20231028,0630,20231015,1,Salon Cama,Presencial,Boleteria
505334,5000,tmco-pcon,20231028,0630,20231027,3,Semi Cama,Presencial,App Movil
505335,4500,tmco-pcon,20231028,0630,20231027,2,Salon Cama,Internet,Sitio Web
505336,5000,tmco-pcon,20231028,0630,20231022,1,Semi Cama,Presencial,App Movil
505337,5000,tmco-pcon,20231028,0630,20231023,2,Clas.Cort.,Internet,Sitio Web
505338,4500,tmco-pcon,20231028,0630,20231020,3,Salon Cama,Presencial,Sitio Web
505339,6000,tmco-pcon,20231028,0700,20231018,3,Salon Cama,Presencial,Sitio Web
505340,5000,tmco-pcon,20231028,0700,20231025,3,Clas.Cort.,Presencial,App Movil
505341,5000,tmco-pcon,20231028,0700,20231028,1,Clas.Cort.,Presencial,Sitio Web
505342,6000,tmco-pcon,20231028,0700,20231026,2,Salon Cama,Internet,Boleteria
505343,6000,tmco-pcon,20231028,0700,20231027,2,Salon Cama,Internet,Sitio Web
505344,5000,tmco-pcon,20231028,0700,20231009,1,Salon Cama,Presencial,App Movil
505345,4500,tmco-pcon,20231028,0700,20231021,3,Clas.Cort.,Presencial,App Movil
505346,5000,tmco-pcon,20231028,0700,20231021,2,Semi Cama,Presencial,Sitio Web
505347,4500,tmco-pcon,20231028,0700,20231026,3,Clas.Cort.,Presencial,Boleteria
505348,6000,tmco-pcon,20231028,0700,20231028,3,Salon Cama,Presencial,Sitio Web
505349,6000,tmco-pcon,20231028,0700,20231021,3,Semi Cama,Presencial,App Movil
505350,5500,tmco-pcon,20231028,0930,20231027,1,Clas.Cort.,Presencial,Boleteria
505351,4500,tmco-pcon,20231028,0930,20231026,3,Semi Cama,Internet,Sitio Web
505352,6000,tmco-pcon,20231028,0930,20231024,1,Clas.Cort.,Presencial,Boleteria
505353,4500,tmco-pcon,20231028,0930,20231028,1,Clas.Cort.,Presencial,Boleteria
505354,6000,tmco-pcon,20231028,0930,20231027,3,Salon Cama,Internet,App Movil
505355,4500,tmco-pcon,20231028,0930,20231027,2,Salon Cama,Internet,Boleteria
505356,5500,tmco-pcon,20231028,0930,20231017,1,Salon Cama,Internet,Sitio Web
505357,4500,tmco-pcon,20231028,0930,20231026,3,Clas.Cort.,Internet,App Movil
505358,4500,tmco-pcon,20231028,0930,20231028,2,Semi Cama,Presencial,Sitio Web
505359,5500,tmco-pcon,20231028,0930,20231027,1,Salon Cama,Internet,Boleteria
505360,5500,tmco-pcon,20231028,0930,20231028,2,Salon Cama,Presencial,App Movil
505361,4500,tmco-pcon,20231028,0930,20231027,2,Clas.Cort.,Presencial,Sitio Web
505362,6000,tmco-pcon,20231028,0930,20231020,2,Salon Cama,Presencial,App Movil
505363,5500,tmco-pcon,20231028,0930,20231025,3,Clas.Cort.,Internet,Boleteria
505364,6000,tmco-pcon,20231028,0930,20231021,1,Semi Cama,Internet,Sitio Web
505365,4500,tmco-pcon,20231028,0930,20231028,3,Salon Cama,Presencial,Sitio Web
505366,5000,tmco-pcon,20231028,0930,20231021,2,Clas.Cort.,Internet,App Movil
505367,5500,tmco-pcon,20231028,0930,20231028,3,Clas.Cort.,Presencial,Sitio Web
505368,5500,tmco-pcon,20231028,0930,20231023,1,Semi Cama,Internet,Sitio Web
505369,6000,tmco-pcon,20231028,0930,20231027,2,Semi Cama,Internet,Sitio Web
505370,6000,tmco-pcon,20231028,0930,20231027,1,Semi Cama,Presencial,Sitio Web
505371,6000,tmco-pcon,20231028,0930,20231026,1,Semi Cama,Internet,Sitio Web
505372,4500,tmco-pcon,20231028,0930,20231020,3,Salon Cama,Internet,Sitio Web
505373,4500,tmco-pcon,20231028,0930,20231019,2,Salon Cama,Presencial,Sitio Web
505374,5500,tmco-pcon,20231028,0930,20231023,1,Clas.Cort.,Internet,App Movil
505375,6000,tmco-pcon,20231028,0930,20231023,1,Salon Cama,Internet,App Movil
505376,5000,tmco-pcon,20231028,0930,20231027,3,Clas.Cort.,Internet,App Movil
505377,5500,tmco-pcon,20231028,0930,20231024,2,Salon Cama,Presencial,App Movil
505378,4500,tmco-pcon,20231028,0930,20231028,1,Semi Cama,Internet,App Movil
505379,6000,tmco-pcon,20231028,0930,20231028,3,Clas.Cort.,Internet,App Movil
505380,5500,tmco-pcon,20231028,0930,20231020,1,Clas.Cort.,Presencial,App Movil
505381,4500,tmco-pcon,20231028,0930,20231006,1,Semi Cama,Internet,App Movil
505382,5000,tmco-pcon,20231028,0930,20231028,1,Clas.Cort.,Internet,Sitio Web
505383,5000,tmco-pcon,20231028,0930,20231021,2,Clas.Cort.,Presencial,Boleteria
505384,6000,tmco-pcon,20231028,0930,20231018,3,Salon Cama,Presencial,App Movil
505385,5500,tmco-pcon,20231028,0930,20231028,1,Semi Cama,Presencial,Boleteria
505386,6000,tmco-pcon,20231028,0930,20231027,1,Clas.Cort.,Presencial,Sitio Web
